Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
525517,21004,,-34,2010-10-05 17:09:00,0.0,,United Kingdom
525518,45013,,-6,2010-10-05 17:09:00,0.0,,United Kingdom
525519,35594,,-38,2010-10-05 17:10:00,0.0,,United Kingdom
525522,35596,,30,2010-10-05 17:16:00,0.0,,United Kingdom
525525,22138,mouldy,-2000,2010-10-05 18:05:00,0.0,,United Kingdom
525759,85065,damaged,-31,2010-10-07 10:34:00,0.0,,United Kingdom
525859,85065,,4,2010-10-07 13:17:00,0.0,,United Kingdom
525893,90112,,-19,2010-10-07 15:11:00,0.0,,United Kingdom
525993,22326,,-15,2010-10-08 11:29:00,0.0,,United Kingdom
526013,22429,,4,2010-10-08 11:41:00,0.0,,United Kingdom
526109,20734,SILVER MINI TAPE MEASURE ,1,2010-10-08 12:58:00,0.0,,United Kingdom
526249,84986B,,13,2010-10-11 10:23:00,0.0,,United Kingdom
526250,20943,,33,2010-10-11 10:23:00,0.0,,United Kingdom
526252,21542,,2,2010-10-11 10:23:00,0.0,,United Kingdom
526251,35811A,,5,2010-10-11 10:23:00,0.0,,United Kingdom
526258,79534,,1,2010-10-11 10:24:00,0.0,,United Kingdom
526253,22692,,2,2010-10-11 10:24:00,0.0,,United Kingdom
526254,85124A,,2,2010-10-11 10:24:00,0.0,,United Kingdom
526255,17165B,,1,2010-10-11 10:24:00,0.0,,United Kingdom
526257,48188,,1,2010-10-11 10:24:00,0.0,,United Kingdom
526256,20960,,1,2010-10-11 10:24:00,0.0,,United Kingdom
526260,22285,,88,2010-10-11 10:25:00,0.0,,United Kingdom
526261,21214,,1,2010-10-11 10:25:00,0.0,,United Kingdom
526262,20976,,1,2010-10-11 10:25:00,0.0,,United Kingdom
526259,22528,,1,2010-10-11 10:25:00,0.0,,United Kingdom
526390,20734,,60,2010-10-11 13:06:00,0.0,,United Kingdom
526431,84967C,,-2,2010-10-11 15:13:00,0.0,,United Kingdom
526520,21432,,1,2010-10-12 11:13:00,0.0,,United Kingdom
526521,21532,,1,2010-10-12 11:13:00,0.0,,United Kingdom
526609,21735,broken glass,-53,2010-10-12 12:17:00,0.0,,United Kingdom
526917,84406B,damaged,-11,2010-10-13 16:21:00,0.0,,United Kingdom
526926,35160,,2,2010-10-13 18:02:00,0.0,,United Kingdom
527075,22607,,1,2010-10-14 15:17:00,0.0,,United Kingdom
527079,16248B,,43,2010-10-14 15:26:00,0.0,,United Kingdom
527080,21432,,22,2010-10-14 15:27:00,0.0,,United Kingdom
527081,82607A,,1,2010-10-14 15:27:00,0.0,,United Kingdom
527084,22630,DOLLY GIRL LUNCH BOX,64,2010-10-14 15:33:00,0.0,14646.0,Netherlands
527090,21611,,-42,2010-10-14 15:53:00,0.0,,United Kingdom
527112,37448,damages,-80,2010-10-14 17:27:00,0.0,,United Kingdom
527135,37448,,1,2010-10-15 09:55:00,0.0,,United Kingdom
527137,84975,,13,2010-10-15 09:56:00,0.0,,United Kingdom
527136,84977,,5,2010-10-15 09:56:00,0.0,,United Kingdom
527337,22302,,3,2010-10-15 15:30:00,0.0,,United Kingdom
527341,84990,,74,2010-10-15 15:36:00,0.0,,United Kingdom
527343,84691,,83,2010-10-15 15:38:00,0.0,,United Kingdom
527346,22784,Incorrectly entered. should be 2279,-720,2010-10-15 15:48:00,0.0,,United Kingdom
527465,21915,Mixed with blue,-390,2010-10-18 10:51:00,0.0,,United Kingdom
527466,22850,,8,2010-10-18 10:52:00,0.0,,United Kingdom
527487,17033,Sold as 17003?,-160,2010-10-18 11:43:00,0.0,,United Kingdom
527489,22689,?,-36,2010-10-18 11:48:00,0.0,,United Kingdom
527515,22528,,2,2010-10-18 13:01:00,0.0,,United Kingdom
527652,16245A,damaged,-1,2010-10-18 13:56:00,0.0,,United Kingdom
527662,20799,damaged,1,2010-10-18 14:25:00,0.0,,United Kingdom
527665,22122,,-1,2010-10-18 14:32:00,0.0,,United Kingdom
527666,21552,,-1,2010-10-18 14:34:00,0.0,,United Kingdom
527667,35085E,,-1,2010-10-18 14:35:00,0.0,,United Kingdom
527668,35817B,,-1,2010-10-18 14:36:00,0.0,,United Kingdom
527670,47592B,,-1,2010-10-18 14:37:00,0.0,,United Kingdom
527669,37506,,-1,2010-10-18 14:37:00,0.0,,United Kingdom
527671,62097A,,-1,2010-10-18 14:42:00,0.0,,United Kingdom
527672,72023F,,-1,2010-10-18 14:42:00,0.0,,United Kingdom
527673,81985A,,-1,2010-10-18 14:43:00,0.0,,United Kingdom
527674,82587,,-1,2010-10-18 14:44:00,0.0,,United Kingdom
527676,84327A,,-1,2010-10-18 14:48:00,0.0,,United Kingdom
527678,22143,,31,2010-10-18 14:49:00,0.0,,United Kingdom
527677,84437A,,-1,2010-10-18 14:49:00,0.0,,United Kingdom
527679,21478,,13,2010-10-18 14:50:00,0.0,,United Kingdom
527680,21645,,-10,2010-10-18 14:51:00,0.0,,United Kingdom
527681,84656,,-1,2010-10-18 14:52:00,0.0,,United Kingdom
527682,22080,?,-283,2010-10-18 14:53:00,0.0,,United Kingdom
527683,84791,,-1,2010-10-18 14:53:00,0.0,,United Kingdom
527684,85031B,,4,2010-10-18 14:53:00,0.0,,United Kingdom
527685,84886,,-1,2010-10-18 14:54:00,0.0,,United Kingdom
527686,21973,,-178,2010-10-18 14:55:00,0.0,,United Kingdom
527687,22689,,1,2010-10-18 14:56:00,0.0,,United Kingdom
527689,22596,,-36,2010-10-18 14:57:00,0.0,,United Kingdom
527690,22596,,24,2010-10-18 15:00:00,0.0,,United Kingdom
527692,84902,,-1,2010-10-18 15:10:00,0.0,,United Kingdom
527696,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-10-18 15:13:00,0.0,13554.0,United Kingdom
527707,22138,damages,-135,2010-10-18 15:16:00,0.0,,United Kingdom
527708,84932D,,-2,2010-10-18 15:18:00,0.0,,United Kingdom
527709,84932A,,-3,2010-10-18 15:19:00,0.0,,United Kingdom
527714,85014C,,-1,2010-10-18 15:24:00,0.0,,United Kingdom
527726,17011D,,-1,2010-10-18 15:42:00,0.0,,United Kingdom
527747,22080,,280,2010-10-18 15:55:00,0.0,,United Kingdom
527771,37462B,,-13,2010-10-19 10:23:00,0.0,,United Kingdom
527802,22689,,1,2010-10-19 11:17:00,0.0,,United Kingdom
527952,17033,,12,2010-10-19 15:40:00,0.0,,United Kingdom
A528059,B,Adjust bad debt,1,2010-10-20 12:04:00,-38925.87,,United Kingdom
528116,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22483,RED GINGHAM TEDDY BEAR ,5,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22357,KINGS CHOICE BISCUIT TIN,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22355,CHARLOTTE BAG SUKI DESIGN,3,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22349,DOG BOWL CHASING BALL DESIGN,3,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22327,ROUND SNACK BOXES SET OF 4 SKULLS,3,2010-10-20 14:25:00,0.0,,United Kingdom
528116,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,21888,BINGO SET,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,21116,OWL DOORSTOP,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,85066,CREAM SWEETHEART MINI CHEST,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,2010-10-20 14:25:00,0.0,,United Kingdom
528116,84692,BOX OF 24 COCKTAIL PARASOLS,11,2010-10-20 14:25:00,0.0,,United Kingdom
528116,79321,CHILLI LIGHTS,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22697,GREEN REGENCY TEACUP AND SAUCER,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22524,CHILDRENS GARDEN GLOVES BLUE,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22519,CHILDS GARDEN BRUSH PINK,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22518,CHILDS GARDEN BRUSH BLUE,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22502,PICNIC BASKET WICKER SMALL,5,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22501,PICNIC BASKET WICKER LARGE,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22421,LIPSTICK PEN FUSCHIA,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22428,ENAMEL FIRE BUCKET CREAM,2,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22427,ENAMEL FLOWER JUG CREAM,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22426,ENAMEL WASH BOWL CREAM,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22380,TOY TIDY SPACEBOY  ,1,2010-10-20 14:25:00,0.0,,United Kingdom
528116,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2010-10-20 14:25:00,0.0,,United Kingdom
528312,85042,,-166,2010-10-21 12:20:00,0.0,,United Kingdom
528370,85099B,JUMBO BAG RED RETROSPOT,2,2010-10-21 16:34:00,0.0,,United Kingdom
528370,20711,JUMBO BAG TOYS ,5,2010-10-21 16:34:00,0.0,,United Kingdom
528371,22275,,-34,2010-10-21 16:51:00,0.0,,United Kingdom
528411,21915,,3,2010-10-22 09:23:00,0.0,,United Kingdom
528412,85065,,1,2010-10-22 09:24:00,0.0,,United Kingdom
528453,85047,,-128,2010-10-22 11:30:00,0.0,,United Kingdom
528455,20703,,-36,2010-10-22 11:31:00,0.0,,United Kingdom
528456,21410,,-4,2010-10-22 11:31:00,0.0,,United Kingdom
528454,82615,,-123,2010-10-22 11:31:00,0.0,,United Kingdom
528457,84854,,-4,2010-10-22 11:32:00,0.0,,United Kingdom
528459,22469,,6,2010-10-22 11:32:00,0.0,,United Kingdom
528460,35991,,45,2010-10-22 11:34:00,0.0,,United Kingdom
528461,85044,,-66,2010-10-22 11:35:00,0.0,,United Kingdom
528462,16169F,,-196,2010-10-22 11:35:00,0.0,,United Kingdom
528463,21825,,-40,2010-10-22 11:36:00,0.0,,United Kingdom
528464,21146,,-30,2010-10-22 11:36:00,0.0,,United Kingdom
528465,21010,,-59,2010-10-22 11:36:00,0.0,,United Kingdom
528466,21009,,-135,2010-10-22 11:37:00,0.0,,United Kingdom
528467,35951,,-148,2010-10-22 11:37:00,0.0,,United Kingdom
528468,35937,,-31,2010-10-22 11:38:00,0.0,,United Kingdom
528469,85084,,-50,2010-10-22 11:39:00,0.0,,United Kingdom
528521,84990,,164,2010-10-22 12:32:00,0.0,,United Kingdom
528572,22910,,2,2010-10-22 13:09:00,0.0,,United Kingdom
528573,22910,,12,2010-10-22 13:10:00,0.0,,United Kingdom
528773,85042,,1,2010-10-25 09:40:00,0.0,,United Kingdom
528873,22554,,-66,2010-10-25 11:50:00,0.0,,United Kingdom
528887,22087,,1,2010-10-25 12:25:00,0.0,,United Kingdom
528886,DCGS0058,,1,2010-10-25 12:25:00,0.0,,United Kingdom
528905,72793,,-12,2010-10-25 13:24:00,0.0,,United Kingdom
528935,21268,,-2,2010-10-25 15:15:00,0.0,,United Kingdom
528937,85031C,,5,2010-10-25 15:26:00,0.0,,United Kingdom
528938,22950,,-96,2010-10-25 15:27:00,0.0,,United Kingdom
528939,21806,,60,2010-10-25 15:29:00,0.0,,United Kingdom
528942,21016,,155,2010-10-25 15:30:00,0.0,,United Kingdom
528943,21016,,-216,2010-10-25 15:30:00,0.0,,United Kingdom
528941,35833G,,28,2010-10-25 15:30:00,0.0,,United Kingdom
528953,22690,,2,2010-10-25 16:59:00,0.0,,United Kingdom
528958,35951,,-11,2010-10-26 09:19:00,0.0,,United Kingdom
529128,48173C,damaged,13,2010-10-26 14:25:00,0.0,,United Kingdom
529134,22423,wonky bottom/broken,-35,2010-10-26 14:48:00,0.0,,United Kingdom
529135,21843,broken,-10,2010-10-26 14:49:00,0.0,,United Kingdom
529205,85065,,5,2010-10-27 10:00:00,0.0,,United Kingdom
529204,35962,,11,2010-10-27 10:00:00,0.0,,United Kingdom
529206,21010,,1,2010-10-27 10:01:00,0.0,,United Kingdom
529207,22429,,1,2010-10-27 10:01:00,0.0,,United Kingdom
529214,22950,,1,2010-10-27 10:36:00,0.0,,United Kingdom
529519,79140,gone,-8,2010-10-28 15:32:00,0.0,,United Kingdom
529521,84709A,Damaged,-15,2010-10-28 15:35:00,0.0,,United Kingdom
529523,85165,damages,-1,2010-10-28 15:37:00,0.0,,United Kingdom
529525,85230F,,-174,2010-10-28 15:57:00,0.0,,United Kingdom
529527,85185D,stock take,-96,2010-10-28 16:04:00,0.0,,United Kingdom
529530,72803B,,-12,2010-10-28 16:23:00,0.0,,United Kingdom
529533,72606A,,-3,2010-10-28 16:30:00,0.0,,United Kingdom
529534,21282,,-20,2010-10-28 16:30:00,0.0,,United Kingdom
529536,62095B,,-32,2010-10-28 16:32:00,0.0,,United Kingdom
529539,72796A,,-3,2010-10-28 16:34:00,0.0,,United Kingdom
529540,17021,,-1000,2010-10-28 16:36:00,0.0,,United Kingdom
529541,72008,,-77,2010-10-28 16:38:00,0.0,,United Kingdom
529542,17014F,,-11,2010-10-28 16:40:00,0.0,,United Kingdom
529543,21283,,-15,2010-10-28 16:41:00,0.0,,United Kingdom
529545,72529W,,-9,2010-10-28 17:10:00,0.0,,United Kingdom
529548,21784,,-5,2010-10-28 17:15:00,0.0,,United Kingdom
529549,85018C,,-1,2010-10-28 17:16:00,0.0,,United Kingdom
529550,72232,wet cartons,-1400,2010-10-28 17:18:00,0.0,,United Kingdom
529551,17014D,,-4,2010-10-28 17:18:00,0.0,,United Kingdom
529552,85018A,,-1,2010-10-28 17:20:00,0.0,,United Kingdom
529555,72798C,,-20,2010-10-28 17:43:00,0.0,,United Kingdom
529556,72814,,-19,2010-10-28 17:43:00,0.0,,United Kingdom
529558,85230B,,-168,2010-10-28 17:52:00,0.0,,United Kingdom
529560,20914,damages,-40,2010-10-28 18:02:00,0.0,,United Kingdom
529563,20776,,-7,2010-10-28 18:14:00,0.0,,United Kingdom
529570,84375,,-31,2010-10-28 18:48:00,0.0,,United Kingdom
529574,21077,,-20,2010-10-28 18:54:00,0.0,,United Kingdom
529579,37352,,-5,2010-10-28 19:01:00,0.0,,United Kingdom
529580,72728,,-6,2010-10-28 19:17:00,0.0,,United Kingdom
529581,21085,,-7,2010-10-28 19:20:00,0.0,,United Kingdom
529583,84613C,,-17,2010-10-28 19:24:00,0.0,,United Kingdom
529584,79302M,crushed,-40,2010-10-28 19:26:00,0.0,,United Kingdom
529713,85065,,23,2010-10-29 13:26:00,0.0,,United Kingdom
529730,22785,broken zips,-9,2010-10-29 14:14:00,0.0,,United Kingdom
529732,22786,broken zips,-10,2010-10-29 14:14:00,0.0,,United Kingdom
529996,22044,CHRISTMAS CARD STACK OF PRESENTS,6,2010-11-01 08:57:00,0.0,,United Kingdom
529996,22043,CHRISTMAS CARD SCREEN PRINT ,6,2010-11-01 08:57:00,0.0,,United Kingdom
530004,21247,,-12,2010-11-01 09:24:00,0.0,,United Kingdom
530116,84247E,,141,2010-11-01 14:34:00,0.0,,United Kingdom
530117,72803B,,3,2010-11-01 14:36:00,0.0,,United Kingdom
530118,72801G,,-16,2010-11-01 14:38:00,0.0,,United Kingdom
530119,72780,,-20,2010-11-01 14:39:00,0.0,,United Kingdom
530121,22950,,3,2010-11-01 14:46:00,0.0,,United Kingdom
530125,82615,,96,2010-11-01 15:15:00,0.0,,United Kingdom
530126,21686,,-8,2010-11-01 15:21:00,0.0,,United Kingdom
530127,85164B,,-3,2010-11-01 15:24:00,0.0,,United Kingdom
530128,21319,,-37,2010-11-01 15:24:00,0.0,,United Kingdom
530129,82011B,,67,2010-11-01 15:27:00,0.0,,United Kingdom
530131,21316,,-16,2010-11-01 15:28:00,0.0,,United Kingdom
530132,21950,,-90,2010-11-01 15:28:00,0.0,,United Kingdom
530133,21078,,-93,2010-11-01 15:30:00,0.0,,United Kingdom
530134,84532B,,-2,2010-11-01 15:31:00,0.0,,United Kingdom
530135,SP1002,,-27,2010-11-01 15:33:00,0.0,,United Kingdom
530141,82011C,,-27,2010-11-01 16:46:00,0.0,,United Kingdom
530142,21664,,-54,2010-11-01 16:48:00,0.0,,United Kingdom
530143,21097,,-8,2010-11-01 16:49:00,0.0,,United Kingdom
530145,17013F,,-2,2010-11-01 16:50:00,0.0,,United Kingdom
530147,21904,,-27,2010-11-01 16:51:00,0.0,,United Kingdom
530149,21910,,-27,2010-11-01 16:51:00,0.0,,United Kingdom
530150,35643,?,-223,2010-11-01 16:53:00,0.0,,United Kingdom
530151,84247L,,-111,2010-11-01 16:53:00,0.0,,United Kingdom
530152,84249D,,-16,2010-11-01 16:54:00,0.0,,United Kingdom
530153,47552A,,-1,2010-11-01 16:54:00,0.0,,United Kingdom
530155,21652,,-3,2010-11-01 16:55:00,0.0,,United Kingdom
530154,17011B,,-7,2010-11-01 16:55:00,0.0,,United Kingdom
530156,84868B,,-2,2010-11-01 16:56:00,0.0,,United Kingdom
530157,17038,,-1400,2010-11-01 16:58:00,0.0,,United Kingdom
530158,72586,code mix up 72597,-500,2010-11-01 16:58:00,0.0,,United Kingdom
530159,82551,,-230,2010-11-01 16:59:00,0.0,,United Kingdom
530160,84247N,,30,2010-11-01 16:59:00,0.0,,United Kingdom
530230,84972L,,-4,2010-11-02 11:25:00,0.0,,United Kingdom
530236,20821,,2,2010-11-02 11:27:00,0.0,,United Kingdom
530309,84978,damages,-400,2010-11-02 13:25:00,0.0,,United Kingdom
530313,85162C,,-1,2010-11-02 13:28:00,0.0,,United Kingdom
530314,37330,,-284,2010-11-02 13:28:00,0.0,,United Kingdom
530315,35645,,-67,2010-11-02 13:29:00,0.0,,United Kingdom
530316,20990,,-8,2010-11-02 13:30:00,0.0,,United Kingdom
530317,35969,,-52,2010-11-02 13:32:00,0.0,,United Kingdom
530318,82607E,,1,2010-11-02 13:32:00,0.0,,United Kingdom
530319,85023C,,-1,2010-11-02 13:33:00,0.0,,United Kingdom
530320,84795C,,-1,2010-11-02 13:33:00,0.0,,United Kingdom
530322,20861,,-19,2010-11-02 13:34:00,0.0,,United Kingdom
530321,20860,,-8,2010-11-02 13:34:00,0.0,,United Kingdom
530324,21651,,-90,2010-11-02 13:36:00,0.0,,United Kingdom
530326,17014A,,-20,2010-11-02 13:40:00,0.0,,United Kingdom
530327,35004P,,-9,2010-11-02 13:41:00,0.0,,United Kingdom
530328,21738,,90,2010-11-02 13:44:00,0.0,,United Kingdom
530337,22281,,-2,2010-11-02 14:19:00,0.0,,United Kingdom
530343,84864A,,-4,2010-11-02 15:38:00,0.0,,United Kingdom
530345,84510F,,-1,2010-11-02 15:39:00,0.0,,United Kingdom
530347,85215,sold as set/6 on dotcom,-490,2010-11-02 15:46:00,0.0,,United Kingdom
530348,16235,?,-9000,2010-11-02 15:48:00,0.0,,United Kingdom
530349,72024U,,108,2010-11-02 15:48:00,0.0,,United Kingdom
530351,85044,,2,2010-11-02 15:49:00,0.0,,United Kingdom
530352,21478,,1,2010-11-02 15:49:00,0.0,,United Kingdom
530353,21482,,-6,2010-11-02 15:50:00,0.0,,United Kingdom
530354,85026B,,97,2010-11-02 15:51:00,0.0,,United Kingdom
530355,84458,,-3,2010-11-02 15:51:00,0.0,,United Kingdom
530356,21667,,-35,2010-11-02 15:52:00,0.0,,United Kingdom
530357,20695,,-15,2010-11-02 15:52:00,0.0,,United Kingdom
530359,85185C,,-4,2010-11-02 15:53:00,0.0,,United Kingdom
530360,35633B,,137,2010-11-02 15:53:00,0.0,,United Kingdom
530361,84989B,,-3,2010-11-02 15:53:00,0.0,,United Kingdom
530363,79172D,,-4,2010-11-02 15:57:00,0.0,,United Kingdom
530364,22596,,-23,2010-11-02 15:58:00,0.0,,United Kingdom
530365,72225C,?,-1609,2010-11-02 16:03:00,0.0,,United Kingdom
530368,84613A,poor quality,-72,2010-11-02 16:07:00,0.0,,United Kingdom
530369,20934,,96,2010-11-02 16:09:00,0.0,,United Kingdom
530370,16202B,,20,2010-11-02 16:11:00,0.0,,United Kingdom
530374,21133,,-4,2010-11-02 16:26:00,0.0,,United Kingdom
530373,82613A,,12,2010-11-02 16:26:00,0.0,,United Kingdom
530376,21657,,-5,2010-11-02 16:27:00,0.0,,United Kingdom
530375,21134,,-66,2010-11-02 16:27:00,0.0,,United Kingdom
530400,22138,,9,2010-11-02 18:01:00,0.0,,United Kingdom
530401,21268,,6,2010-11-02 18:01:00,0.0,,United Kingdom
530404,90002A,,1,2010-11-02 18:02:00,0.0,,United Kingdom
530406,84964A,,1,2010-11-02 18:02:00,0.0,,United Kingdom
530403,90203,,1,2010-11-02 18:02:00,0.0,,United Kingdom
530405,85047,,1,2010-11-02 18:02:00,0.0,,United Kingdom
530402,22087,,3,2010-11-02 18:02:00,0.0,,United Kingdom
530407,22950,,2,2010-11-02 18:03:00,0.0,,United Kingdom
530408,21009,,5,2010-11-02 18:03:00,0.0,,United Kingdom
530428,C2,,200,2010-11-03 10:29:00,0.0,,United Kingdom
530558,84454,,-2,2010-11-03 13:41:00,0.0,,United Kingdom
530566,37449,,-1,2010-11-03 13:54:00,0.0,,United Kingdom
530591,20830,damages,-161,2010-11-03 15:12:00,0.0,,United Kingdom
530592,20855,,-14,2010-11-03 15:12:00,0.0,,United Kingdom
530593,85216,,80,2010-11-03 15:13:00,0.0,,United Kingdom
530595,85024B,,576,2010-11-03 15:14:00,0.0,,United Kingdom
530594,84855,,-3,2010-11-03 15:14:00,0.0,,United Kingdom
530596,22145,,-80,2010-11-03 15:15:00,0.0,,United Kingdom
530597,21051,?,-240,2010-11-03 15:16:00,0.0,,United Kingdom
530598,21690,,25,2010-11-03 15:16:00,0.0,,United Kingdom
530599,84537B,,-5,2010-11-03 15:16:00,0.0,,United Kingdom
530600,85017D,,-36,2010-11-03 15:17:00,0.0,,United Kingdom
530601,21535,,-170,2010-11-03 15:17:00,0.0,,United Kingdom
530603,79000,damaged,-1500,2010-11-03 15:18:00,0.0,,United Kingdom
530602,16202E,,12,2010-11-03 15:18:00,0.0,,United Kingdom
530605,84782C,,-13,2010-11-03 15:20:00,0.0,,United Kingdom
530604,35832,,-205,2010-11-03 15:20:00,0.0,,United Kingdom
530606,20865,,-25,2010-11-03 15:21:00,0.0,,United Kingdom
530607,20864,,-16,2010-11-03 15:21:00,0.0,,United Kingdom
530609,POST,,100,2010-11-03 15:25:00,0.0,,United Kingdom
530617,85033S,,-1,2010-11-03 15:58:00,0.0,,United Kingdom
530620,84250M,,-2,2010-11-03 15:59:00,0.0,,United Kingdom
530619,21541,,-125,2010-11-03 15:59:00,0.0,,United Kingdom
530623,90167,,-9,2010-11-03 16:00:00,0.0,,United Kingdom
530622,85232A,,-45,2010-11-03 16:00:00,0.0,,United Kingdom
530621,16256C,,-105,2010-11-03 16:00:00,0.0,,United Kingdom
530625,72715,,-2,2010-11-03 16:01:00,0.0,,United Kingdom
530624,44241C,,-1,2010-11-03 16:01:00,0.0,,United Kingdom
530626,84762B,,-2,2010-11-03 16:01:00,0.0,,United Kingdom
530627,85224,,11,2010-11-03 16:01:00,0.0,,United Kingdom
530628,35596,,-1,2010-11-03 16:02:00,0.0,,United Kingdom
530629,21153,,-3,2010-11-03 16:02:00,0.0,,United Kingdom
530630,22172,,-5,2010-11-03 16:04:00,0.0,,United Kingdom
530632,85126,,-37,2010-11-03 16:05:00,0.0,,United Kingdom
530633,20730,,-20,2010-11-03 16:06:00,0.0,,United Kingdom
530634,20731,,65,2010-11-03 16:06:00,0.0,,United Kingdom
530636,22461,,-32,2010-11-03 16:07:00,0.0,,United Kingdom
530635,85132B,,-90,2010-11-03 16:07:00,0.0,,United Kingdom
530637,35001G,,-200,2010-11-03 16:08:00,0.0,,United Kingdom
530851,37508,,-4,2010-11-04 14:52:00,0.0,,United Kingdom
530852,71279,,20,2010-11-04 14:53:00,0.0,,United Kingdom
530853,40003,?,-240,2010-11-04 14:54:00,0.0,,United Kingdom
530857,84601A,,-5,2010-11-04 14:55:00,0.0,,United Kingdom
530856,84750B,,-35,2010-11-04 14:55:00,0.0,,United Kingdom
530858,85135B,,-54,2010-11-04 14:56:00,0.0,,United Kingdom
530861,85136B,,-3,2010-11-04 14:57:00,0.0,,United Kingdom
530862,84192,,-130,2010-11-04 14:57:00,0.0,,United Kingdom
530860,85135C,,-25,2010-11-04 14:57:00,0.0,,United Kingdom
530864,21763,,-6,2010-11-04 14:58:00,0.0,,United Kingdom
530863,16047,,-22,2010-11-04 14:58:00,0.0,,United Kingdom
530865,21767,,-1,2010-11-04 14:58:00,0.0,,United Kingdom
530866,20849,,-3,2010-11-04 14:59:00,0.0,,United Kingdom
530868,79320,,-2,2010-11-04 14:59:00,0.0,,United Kingdom
530867,20800,,-26,2010-11-04 14:59:00,0.0,,United Kingdom
530869,79071B,,-4,2010-11-04 15:00:00,0.0,,United Kingdom
530870,84664,,-10,2010-11-04 15:00:00,0.0,,United Kingdom
530871,21443,,-2,2010-11-04 15:00:00,0.0,,United Kingdom
530872,22056,,-18,2010-11-04 15:01:00,0.0,,United Kingdom
530873,21737,,-3,2010-11-04 15:01:00,0.0,,United Kingdom
530874,84627,,-1,2010-11-04 15:02:00,0.0,,United Kingdom
530876,35004B,?,-230,2010-11-04 15:03:00,0.0,,United Kingdom
530878,37509,,-10,2010-11-04 15:04:00,0.0,,United Kingdom
530877,84751B,,-60,2010-11-04 15:04:00,0.0,,United Kingdom
530879,21756,,-2,2010-11-04 15:04:00,0.0,,United Kingdom
530880,84839,,-15,2010-11-04 15:05:00,0.0,,United Kingdom
530881,21339,,-2,2010-11-04 15:05:00,0.0,,United Kingdom
530882,17181,,-2,2010-11-04 15:06:00,0.0,,United Kingdom
530883,21770,,-52,2010-11-04 15:06:00,0.0,,United Kingdom
530884,84891B,,-4,2010-11-04 15:07:00,0.0,,United Kingdom
530886,16212,,-73,2010-11-04 15:07:00,0.0,,United Kingdom
530888,35980C,,-1,2010-11-04 15:08:00,0.0,,United Kingdom
530889,84682,,-2,2010-11-04 15:08:00,0.0,,United Kingdom
530890,21269,,-14,2010-11-04 15:08:00,0.0,,United Kingdom
530887,20825,,-5,2010-11-04 15:08:00,0.0,,United Kingdom
530891,84760S,,-30,2010-11-04 15:09:00,0.0,,United Kingdom
530892,21444,,-10,2010-11-04 15:09:00,0.0,,United Kingdom
530893,22864,,-6,2010-11-04 15:09:00,0.0,,United Kingdom
530895,37343,,-50,2010-11-04 15:10:00,0.0,,United Kingdom
530897,22138,,8,2010-11-04 15:11:00,0.0,,United Kingdom
530898,47579,,-13,2010-11-04 15:11:00,0.0,,United Kingdom
530896,35471A,,-54,2010-11-04 15:11:00,0.0,,United Kingdom
530899,84914A,,-2,2010-11-04 15:12:00,0.0,,United Kingdom
530900,84676,,-7,2010-11-04 15:13:00,0.0,,United Kingdom
530901,85109,,-120,2010-11-04 15:13:00,0.0,,United Kingdom
530968,22950,,20,2010-11-05 09:04:00,0.0,,United Kingdom
531039,20799,,-2,2010-11-05 11:59:00,0.0,,United Kingdom
531042,37503,,-2,2010-11-05 11:59:00,0.0,,United Kingdom
